mLL,ptLL,etmiss,mtw,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
90.3935,11.8267,45.5831,66.6952,51.3446,-0.0950307,51.5766,2.04533,-1,11,39.5862,-0.239415,40.7262,-1.12442,1,11,25.6266,0.690535,31.9832,-3.03027,-1,11,1
84.057,159.3,46.759,63.1159,117.829,1.66865,323.65,2.64501,-1,13,58.6078,1.23618,109.39,-2.69031,1,13,37.3509,2.24973,179.109,1.61937,1,11,1
92.3932,12.7802,40.8298,84.7715,49.8949,0.33402,52.7043,0.427661,1,13,46.6622,-2.12967,199.037,-1.25627,1,13,41.6861,-0.0513373,41.7412,-2.92913,-1,13,1
89.3173,134.064,125.739,52.4915,103.842,1.19264,186.874,1.72702,1,13,101.165,-0.828583,137.925,0.34299,1,11,55.6718,1.48742,129.482,0.517844,-1,13,1
89.8584,304.377,39.1559,124.968,157.429,0.473868,175.438,0.843716,-1,11,157.315,0.215959,160.997,1.35844,1,11,130.278,0.178943,132.369,2.05256,1,11,1
92.1892,20.1945,47.95,82.4227,56.8462,0.897098,81.2966,-0.53709,-1,13,47.3831,-0.144104,47.8761,-3.01266,1,13,37.3927,0.787347,49.5943,2.72214,1,13,1
91.5407,41.6085,44.9392,101.85,59.0459,-2.2125,273.027,2.95561,-1,13,43.0693,-1.1838,76.9407,1.0446,-1,13,38.1621,0.17183,38.727,-1.0276,1,13,1
86.0429,122.864,56.9739,85.3146,122.999,-1.07048,200.465,-2.39158,1,11,41.1327,-0.384795,44.2158,-1.30908,1,13,26.1875,-0.797052,34.9556,-0.708942,-1,11,1
89.3462,26.9658,43.6492,64.5007,59.1207,1.06992,96.3129,0.0753123,1,11,34.1157,0.978504,51.7936,-2.84103,-1,11,24.5327,0.954521,36.5835,2.75792,1,11,1
92.2806,26.8239,41.4295,78.1933,50.2419,0.577363,58.8512,2.10978,1,13,37.8339,-0.733491,48.4761,0.272481,-1,13,26.9414,-0.853562,37.3664,-0.668607,-1,13,1
91.9955,33.805,60.2419,81.0462,59.1542,1.31837,118.453,2.7953,1,13,29.6548,-0.532319,33.9565,-2.21907,-1,11,28.3542,0.286965,29.5299,-0.00442244,-1,13,1
88.9397,31.0595,40.7022,62.2373,45.517,-0.277432,47.28,-0.40542,1,13,35.3376,0.864929,49.4006,-2.79796,-1,13,28.5021,0.0270585,28.5125,1.10962,-1,11,1
98.1867,28.0571,35.9136,119.814,99.9503,0.357916,106.421,0.492696,1,11,59.4941,-1.68188,165.443,0.991492,1,11,40.1482,-2.13516,172.168,-2.56894,-1,11,1
92.6667,50.0612,113.939,57.6114,72.1313,0.483525,80.7289,-0.0929591,1,13,58.3489,-0.152006,59.0244,2.60862,-1,13,28.6685,1.14307,49.5279,2.49532,-1,13,1
91.9179,58.6616,41.1463,75.4004,66.2864,0.86895,92.9268,-0.250749,1,13,40.182,1.32136,80.6716,-2.32441,-1,13,34.5627,-0.0500245,34.6059,-2.35751,1,11,1
93.9958,45.5499,39.3655,75.4916,41.2791,-2.05633,163.984,2.40523,-1,13,32.4745,0.779916,42.8622,0.22418,-1,13,23.8484,-1.69721,67.2751,-1.05087,1,13,1
92.8912,40.4075,41.2041,102.882,64.6283,0.380814,69.3714,1.64626,-1,11,45.3344,-1.32296,91.1417,-2.58494,1,13,29.7586,0.332484,31.4188,-0.508035,-1,13,1
95.8149,76.9486,72.5515,82.5228,52.861,-0.0497645,52.9265,-0.273588,1,11,43.8895,-0.112975,44.17,2.49603,1,13,42.6268,-1.8882,144.054,1.54644,-1,13,1
83.24,42.733,66.4022,74.6465,61.1904,-1.50885,145.104,2.96788,1,13,28.7843,-0.906108,41.4318,-0.850283,-1,13,22.4446,0.52398,25.5971,-1.98039,1,13,1
92.6146,104.167,52.8937,115.034,70.8792,0.690308,88.4485,-0.347548,-1,11,67.1863,0.411837,72.965,2.30707,-1,11,39.6868,-1.15554,69.2657,1.84,1,11,1
94.7475,74.7968,48.4972,30.8764,92.5354,0.284705,96.3111,-0.597138,-1,11,27.875,0.116678,28.065,1.78613,1,11,22.7982,-0.1975,23.2443,-2.88979,-1,11,1
91.2728,79.5638,99.148,104.371,91.7464,0.642505,111.344,0.277878,-1,11,55.0434,2.36679,296.048,-1.23402,-1,11,27.2528,1.08617,44.9728,2.45016,1,11,1
89.121,162.222,32.2051,94.106,137.282,-0.830909,187.462,-2.71904,1,11,134.12,0.964081,201.429,1.41672,-1,11,44.2527,0.333177,46.7317,0.412321,1,11,1
89.3525,65.4567,68.3627,92.3562,46.8667,1.93785,166.092,-1.95799,-1,13,46.8456,-0.352002,49.7779,2.3203,1,11,25.1164,-0.128214,25.3234,-1.05465,1,13,1
90.9146,105.471,77.4331,39.7964,96.6661,0.172653,98.1105,3.13907,-1,13,38.1392,0.393175,41.1252,-0.880653,-1,11,30.6901,-0.819812,41.5942,1.70998,1,13,1
86.8537,49.4608,30.0881,72.677,74.5345,2.3315,387.226,0.573654,-1,13,50.4235,-0.9436,74.5874,-0.293307,1,13,25.1431,2.16154,110.625,-2.50744,1,13,1
91.5502,105.271,106.613,64.0398,66.781,0.0859154,67.0277,-1.30744,1,13,52.8597,1.23024,98.1676,-0.30972,-1,13,22.0495,-0.466845,24.4965,-2.49589,1,13,1
94.6702,169.057,149.797,52.4591,128.68,-0.0483948,128.831,-1.88554,-1,11,65.0572,-0.0161726,65.0657,-2.97245,1,11,29.4704,2.07936,119.714,0.199019,1,13,1
91.9585,17.1698,71.0311,92.5533,53.5444,-1.94747,191.516,1.09809,1,13,39.8697,-2.05548,158.256,-1.81831,-1,13,30.2433,-0.100118,30.395,0.0817404,1,11,1
95.508,41.3338,72.8789,105.893,71.057,0.983581,108.29,-0.337604,1,13,47.9287,1.99062,178.694,1.13043,1,11,30.4799,0.498154,34.3408,2.97336,-1,13,1
95.1904,77.0478,57.5047,109.333,65.1174,0.61251,77.7192,2.64054,1,11,54.1061,-1.87048,179.78,0.342499,-1,13,43.361,-0.459641,48.0228,-0.985363,1,13,1
83.281,58.0855,70.5507,80.163,33.488,1.64893,90.3113,2.57862,-1,11,28.5408,0.243082,29.3881,-2.5811,1,11,24.9355,-0.669557,30.7369,2.36101,1,11,1
87.2771,85.858,84.1468,39.6766,99.5019,-0.722838,126.648,1.09119,1,11,30.1746,-1.03034,47.6594,-0.714904,1,13,21.7746,-0.364666,23.2385,-1.24532,-1,11,1
92.332,20.3536,47.6615,86.4717,54.9655,0.0197428,54.9762,3.1272,1,11,42.1325,1.20104,76.3539,-1.41203,1,13,34.8635,0.681481,43.2773,-0.0872929,-1,11,1
91.5638,106.714,108.027,84.0926,87.9766,1.20577,160.064,0.99515,-1,11,38.4359,0.19095,39.1388,2.23919,1,11,32.0632,1.73747,93.9278,-0.510568,1,11,1
92.1603,30.1381,36.1146,52.8976,54.4705,-1.41999,119.258,-1.51641,1,13,32.7904,-2.38272,179.144,1.12462,-1,13,26.1225,-2.36359,140.057,1.55898,-1,11,1
88.0179,46.2696,79.214,88.4168,68.5211,1.55091,168.829,-2.81531,-1,13,28.7133,-1.03319,45.4515,2.59462,1,11,22.8836,0.598502,27.1061,0.519063,1,13,1
91.1635,70.505,38.2376,33.1442,52.9145,0.0640399,53.0231,-1.14629,-1,13,47.4552,0.115278,47.7709,2.00474,1,11,31.8352,-1.62914,84.293,0.0737934,1,13,1
87.614,46.2536,50.3233,87.7687,67.7161,-1.03,106.926,1.56829,-1,11,39.3219,-0.624454,47.241,-1.28672,-1,11,22.2228,-0.00439435,22.223,-1.35758,1,11,1
100.512,142.345,121.572,32.6465,123.639,0.738986,158.963,-0.229757,-1,11,74.1116,1.12211,125.876,2.40119,1,11,35.1217,-0.303267,36.7492,-1.3551,1,11,1
91.4315,28.6611,42.8263,87.6778,61.4046,1.08556,101.281,0.954313,1,13,45.5952,-0.068601,45.7025,2.22332,-1,11,33.5459,1.36811,70.1529,-2.03876,-1,13,1
93.1729,132.148,61.6311,71.7196,91.8662,1.64104,245.94,0.44274,-1,11,40.2918,0.229869,41.361,0.415651,1,11,21.3192,2.08724,87.266,2.25277,-1,11,1
87.01,28.7157,41.1296,73.468,47.6927,2.16837,211.239,-2.82071,-1,13,40.4116,1.60288,104.436,-0.322891,1,13,37.1396,0.668281,45.7461,0.0511112,1,11,1
88.2662,122.027,58.0252,107.697,120.2,1.52564,289.414,2.86739,-1,11,119.205,2.11749,502.485,0.794614,-1,11,30.4036,1.53303,73.6994,1.23063,1,11,1
92.618,38.155,58.1831,123.354,87.7822,0.107324,88.2882,2.01814,-1,11,64.1681,-0.719106,81.4865,1.15302,1,11,35.6448,-0.54278,41.0256,-2.52487,-1,11,1
91.3074,90.2772,48.7752,105.767,64.4891,0.441024,70.8632,0.9413,1,13,59.7174,-1.72235,172.473,-2.12648,1,11,28.7082,2.24082,136.471,1.48596,-1,13,1
90.0416,14.4739,33.7348,57.0542,46.4346,-0.309004,48.6693,0.73721,1,13,44.6975,-0.233343,45.92,-2.08765,-1,13,28.2125,-0.517831,32.0804,2.63317,-1,11,1
90.1683,79.7695,39.0063,138.919,126.039,1.33675,256.449,1.43236,1,13,65.6644,2.03725,256.086,-2.59041,-1,11,53.6519,1.76791,161.741,-0.90195,1,11,1
89.4881,60.7882,38.6089,58.9474,92.0822,-2.34588,485.189,1.86347,-1,11,63.7492,-0.431105,69.7655,0.791056,1,11,38.3285,-1.14087,66.098,2.74741,-1,11,1
85.6108,51.0737,55.6261,60.342,66.8873,1.1291,114.25,2.62968,-1,11,25.4231,0.245439,26.1927,-1.25182,1,11,22.4028,-1.66208,61.16,1.49095,-1,13,1
93.1309,173.938,210.269,71.6787,153.362,1.25126,289.921,-0.0532027,1,13,38.27,1.3058,75.805,0.927,1,11,27.645,0.108664,27.8086,0.736471,-1,13,1
91.958,68.149,67.0645,78.9489,78.881,0.242912,81.2198,1.48314,1,13,48.2214,-0.744269,62.2053,-0.606286,1,13,31.707,-0.338902,33.5455,-2.68657,-1,13,1
93.698,64.3503,41.9984,66.7774,75.8588,-0.390682,81.7221,-2.05083,1,13,35.7604,0.0188622,35.7669,0.0822463,-1,13,26.7431,-1.9028,91.6455,0.401676,1,13,1
90.3243,129.967,58.6472,91.9824,94.1434,-0.648164,114.621,1.70842,-1,13,63.2802,-1.8617,208.51,-1.97253,-1,13,48.5921,0.32415,51.1675,2.6112,1,13,1
91.0855,70.8702,51.1973,70.1303,71.3752,-0.165489,72.3548,-3.04874,-1,11,42.4151,-0.513757,48.137,-1.16381,1,11,34.9134,-0.438958,38.3314,-0.794785,-1,11,1
94.2957,50.0419,37.7125,44.8922,54.1221,0.460122,59.9531,-0.0301456,1,13,29.5835,2.07841,120.063,1.75708,1,13,28.359,2.02524,109.322,-2.01294,-1,13,1
89.7989,123.408,49.3405,83.4305,69.4709,0.555458,80.4664,-1.0779,1,13,68.9393,1.45421,155.619,-0.138095,-1,13,41.5786,1.62509,109.679,0.311586,1,11,1
88.1776,36.9037,52.4528,80.2298,63.1237,0.476992,70.442,1.1978,1,13,33.8044,2.46389,200.046,2.63028,1,13,30.4349,0.920375,44.2616,-2.33706,-1,13,1
88.9434,278.655,94.4886,77.5832,151.561,0.615593,181.197,-1.40753,1,11,138.78,0.371298,148.457,-0.837591,-1,11,39.7068,0.929317,58.1229,-1.66182,1,13,1
91.1706,147.635,55.1203,31.7985,87.2412,1.18844,156.451,-1.91345,1,13,64.1582,0.108582,64.5369,-1.46113,-1,13,63.725,0.783176,84.288,1.24442,1,11,1
83.3324,55.2982,79.8698,164.732,86.3648,0.0345179,86.4163,0.664096,1,13,65.8092,-0.131709,66.3809,-0.788883,-1,13,29.8664,0.513983,33.8992,-2.94293,1,13,1
91.2913,13.4557,30.7498,49.7005,44.5385,2.07076,179.422,2.57224,-1,13,38.9432,1.15863,68.1408,-0.274458,1,13,22.3159,1.96098,80.8619,0.223616,1,11,1
94.2097,42.5053,67.8403,71.1237,62.6806,-2.05925,249.709,-1.48643,1,11,39.8487,-2.31934,204.57,2.38889,-1,11,22.5305,0.105581,22.6564,-0.539638,1,13,1
85.2711,102.617,36.6515,44.6022,70.7891,-1.06449,114.829,-1.77221,-1,13,39.9366,0.240867,41.1009,-0.968519,1,13,27.7708,-0.964141,41.7098,0.68905,1,13,1
82.7523,48.1489,65.0864,72.9509,66.6788,-1.69161,187.115,-0.445791,1,13,26.0782,-2.25289,125.44,-2.95627,-1,13,20.4789,-0.661869,25.1309,-0.198809,-1,13,1
93.3551,30.2153,52.8063,55.8625,43.7827,-0.494062,49.2359,0.156646,-1,11,42.6754,0.822194,57.9309,-2.1921,-1,13,37.7218,2.12919,160.827,0.188363,1,13,1
83.8134,48.837,65.1106,39.6811,45.9081,-0.202696,46.8544,1.94573,-1,11,28.1453,-1.77782,85.6458,0.174437,1,11,27.6245,1.84146,89.287,-0.282822,1,11,1
85.8137,33.8543,50.6862,83.2613,46.4192,-0.089656,46.6059,-0.527088,-1,11,37.0368,0.826056,50.4083,1.80835,1,11,34.203,1.72439,98.9729,0.824557,1,13,1
95.4567,60.5874,45.8513,82.0848,75.6134,-0.22142,77.4746,-0.837425,1,13,50.9495,-1.83164,163.146,-2.72934,-1,11,33.8757,-0.771529,44.4684,1.40658,-1,13,1
93.8302,150.612,113.325,79.0766,93.901,0.938,138.329,-2.41984,-1,11,74.1414,1.60858,192.615,2.93742,1,11,42.6048,-1.11618,72.0171,-0.675111,1,13,1
93.088,44.6312,65.3978,103.429,53.1936,-1.67103,146.434,-2.06739,-1,11,33.287,0.370961,35.6039,2.82704,-1,13,32.5986,-1.66908,89.5761,1.17379,1,13,1
90.8326,216.705,207.98,155.647,170.813,0.561338,198.438,0.0971847,1,11,55.4106,-0.0805071,55.5902,-0.583252,-1,11,52.5133,-0.391719,56.594,2.32967,-1,11,1
86.1731,82.1771,33.661,49.4002,82.9621,0.0709176,83.1708,2.51943,-1,11,71.2105,-0.346505,75.5284,-1.34224,-1,11,44.5654,0.14272,45.0201,0.276463,1,11,1
91.8461,95.5031,112.087,34.7815,104.623,1.88231,351.582,-3.12332,-1,13,32.3549,1.61744,84.7472,1.77491,-1,13,27.8468,1.82945,88.9839,1.12642,1,13,1
82.3156,85.2845,35.4697,45.9201,69.5738,-1.59803,178.998,-1.54074,1,11,40.4248,-0.78779,53.6312,-2.96905,-1,11,20.0016,-0.276909,20.7736,-1.39742,-1,13,1
90.1138,176.935,130.759,56.426,153.923,-0.984079,234.666,1.64231,-1,11,45.0206,0.304621,47.1256,-1.93539,1,11,28.1655,0.155824,28.5082,0.976808,1,11,1
99.7147,42.1448,67.43,67.1246,85.4469,-1.68519,238.348,-0.510233,-1,13,49.9778,0.381983,53.6685,2.92556,-1,11,32.6229,-1.18549,58.3607,0.775188,1,11,1
96.5022,26.3129,30.1427,35.4537,71.464,-1.80533,223.196,-0.943655,-1,11,54.2778,-1.35518,112.229,2.52839,1,13,35.4416,-2.32494,182.947,-1.03523,-1,13,1
93.7611,18.2764,33.6949,40.4808,44.3782,0.555819,51.4116,-2.86757,-1,13,42.2728,-0.342048,44.77,-0.148263,1,13,23.8371,-0.411885,25.888,2.50295,-1,13,1
87.3345,23.1388,64.6943,61.7518,71.9583,-1.17172,127.272,-2.91275,1,11,38.7898,-1.84498,125.795,0.140792,1,11,33.7694,-0.468802,37.5487,-2.36611,-1,11,1
88.0272,96.174,31.0857,88.0593,126.219,-0.0407357,126.324,1.21477,-1,13,76.3061,-1.33792,155.416,2.77279,-1,11,31.7761,0.0329425,31.7933,1.72379,1,11,1
89.7446,114.604,159.893,81.9722,103.101,0.123743,103.891,3.05581,1,11,51.5481,-1.07209,84.1209,2.14613,1,13,36.852,-0.514567,41.8395,1.63643,-1,11,1
90.2609,41.9057,129.358,56.8728,86.3727,-0.720436,109.774,-0.287939,-1,13,44.7997,-2.22661,210.027,-2.68131,1,11,41.5041,-1.13293,71.1139,1.47166,-1,11,1
91.4612,171.208,118.841,41.7105,152.943,0.483925,171.204,-2.37906,1,11,106.559,0.534517,122.147,-0.0512839,1,11,39.9528,0.759879,52.0533,-1.16992,-1,11,1
91.6012,76.051,46.3494,101.269,66.3937,0.38039,71.2554,-1.31886,-1,13,63.93,0.871823,89.8043,-2.56514,-1,13,43.3425,-0.0736556,43.4603,2.11442,1,13,1
85.6512,59.5593,64.9097,33.4999,58.0254,1.32935,117.305,1.28734,-1,13,38.3935,2.15007,167.049,-3.13045,1,13,24.8545,0.714497,31.4732,-2.11802,-1,11,1
86.345,70.063,42.1767,122.118,88.3942,-0.289468,92.1235,-2.3354,-1,11,71.023,0.666775,87.4047,2.59305,1,13,39.9974,0.78344,52.9131,-1.80896,-1,13,1
91.5878,121.434,109.801,74.6646,116.207,0.0271557,116.25,0.447178,1,11,50.844,1.28108,98.5934,2.29505,1,11,31.2569,0.636077,37.7962,-1.08711,-1,11,1
87.9585,142.377,78.721,59.1962,83.2983,0.536721,95.5869,-0.00664023,1,11,74.993,0.440663,82.3929,1.14321,-1,13,74.6194,1.22578,138.059,-0.902827,-1,11,1
82.6012,71.3126,36.4361,87.0359,79.7428,0.896098,113.96,-2.46447,1,11,76.7058,0.966724,115.429,1.43301,-1,13,21.2318,1.86366,70.09,-0.359424,-1,11,1
91.6248,34.9869,57.6156,54.6836,54.353,-1.54195,132.83,-1.14232,1,13,49.9524,-0.0972168,50.1886,1.51395,-1,11,40.1622,-0.988463,61.4333,2.69786,-1,13,1
85.4856,25.4835,43.192,75.1208,40.2189,-0.0597821,40.2909,-1.22759,-1,13,36.5102,-2.35119,193.382,-0.155334,-1,13,24.5153,-0.467576,27.2446,2.21581,1,13,1
91.2125,69.71,53.589,59.7212,60.4434,1.78954,185.976,-0.0510115,1,13,49.5708,1.19889,89.6724,1.73013,-1,13,22.0199,0.518755,25.0498,-0.0876205,1,11,1
96.3485,67.9754,44.3357,76.3359,64.6027,-1.80768,202.216,0.0284049,-1,13,50.6984,-0.902433,72.782,-2.0142,-1,11,48.246,-1.20449,87.6847,1.90565,1,13,1
87.447,34.5082,37.2623,45.5116,45.5353,0.55911,52.8399,1.34878,-1,11,45.2703,1.08885,74.8647,-1.0132,1,11,20.1522,0.574378,23.5691,-1.39018,-1,13,1
90.7621,7.91833,47.7309,82.5147,46.9726,1.53694,114.27,0.564702,1,13,46.8906,1.32877,94.7475,2.70867,-1,13,39.1406,0.856377,54.3921,-2.6041,-1,13,1
91.1925,125.116,62.6665,174.524,129.034,1.05038,207.005,-2.4502,-1,11,91.6347,0.504299,103.536,1.45676,1,11,61.214,0.17672,62.1724,0.204171,-1,11,1
91.5831,92.4564,85.8739,80.018,85.4073,-0.961826,128.054,3.08939,1,11,32.3689,-1.97126,118.454,-1.66027,-1,11,30.5676,0.253069,31.5518,1.06175,1,13,1
87.4489,99.2539,57.3521,83.4714,70.9155,-0.325302,74.7009,1.0376,1,11,62.1905,-1.3433,127.262,-1.6692,1,11,59.5913,0.00547658,59.5922,-0.382215,-1,11,1
98.5414,19.745,60.0004,119.224,84.2458,1.641,225.531,2.53219,1,11,52.3033,-0.520604,59.5528,1.75926,-1,13,32.7183,0.697971,41.0169,-1.32169,1,13,1
88.7388,27.0574,99.334,97.395,76.0945,-1.37906,160.673,-0.0767413,1,13,52.8883,-0.163131,53.5937,-2.52331,-1,13,28.3491,-1.26374,54.1643,0.913733,1,13,1
99.4114,312.692,204.698,61.9079,231.227,-1.28369,449.385,-2.98552,-1,13,95.7331,-1.09914,159.622,2.64399,1,13,34.6637,-1.68855,96.9963,1.91015,1,11,1
90.4672,696.924,232.014,275.842,544.869,-1.03941,866.675,0.79385,1,11,156.998,-0.917605,227.863,1.0791,-1,11,84.3486,-0.371341,90.2314,-2.81433,1,13,1
91.758,10.4175,45.6694,94.086,48.505,-0.527209,55.4036,1.28272,1,13,32.3973,-1.69703,91.3756,1.61998,-1,11,23.7973,0.483683,26.6356,-1.30948,1,11,1
91.3104,17.2391,33.1515,65.5433,43.4336,-0.813667,58.6223,-0.615985,-1,13,34.433,0.20122,35.1326,2.04205,-1,13,31.0436,0.583268,36.4757,2.19771,1,13,1
84.5214,28.058,53.5615,41.7796,49.1502,-0.209419,50.2319,-0.33832,-1,11,39.1121,-0.479322,43.6918,2.19642,1,11,25.3262,-0.934127,37.2032,1.75103,-1,11,1
92.5469,176.023,150.185,45.2296,162.82,0.740098,209.485,2.9842,-1,13,35.4898,0.544453,40.8813,1.69521,1,13,24.2839,0.790763,32.2803,-1.4654,-1,11,1
87.0611,14.788,43.4044,74.3488,51.54,1.03572,81.7451,-2.58768,-1,13,36.7657,1.05009,58.9688,0.568514,1,13,31.9459,2.06692,128.215,-2.61304,-1,11,1
90.7829,14.8045,46.3143,72.7414,48.1938,1.29195,94.3298,2.22767,-1,13,38.7301,0.609022,46.1376,-1.17821,1,13,33.3823,-2.43067,191.188,2.00424,1,13,1
93.0233,48.4499,30.9721,44.7893,71.161,-0.716577,90.2263,-1.50055,-1,11,44.8248,1.67876,124.288,1.94261,1,11,33.7056,-0.75591,43.8027,2.27934,1,11,1
94.742,225.037,107.876,73.3494,183.872,-0.883778,260.478,0.0435906,1,11,103.703,2.34107,543.846,2.69849,-1,11,49.0917,-0.132077,49.5205,-0.601765,-1,11,1
94.3996,40.6629,79.6983,128.124,69.3016,1.73173,201.924,1.58193,1,13,53.9864,2.05336,213.85,-0.449552,-1,13,33.4598,1.68623,93.425,-1.15815,-1,13,1
91.893,68.8368,50.8441,48.8534,56.0253,0.358042,59.6549,1.95958,1,11,54.0409,-0.227554,55.4461,-2.53292,-1,11,38.238,-0.877111,53.9142,0.524506,-1,11,1
91.3644,78.8488,38.4311,47.168,98.4053,-1.50559,232.664,1.33471,1,13,51.9641,-2.31553,265.771,-2.05936,1,13,22.2353,-1.43683,49.4186,-2.24605,-1,13,1
95.1941,199.951,39.3453,91.4107,148.882,0.240277,153.201,2.70226,1,13,87.7511,0.114646,88.3285,0.304621,-1,13,54.3948,1.18155,96.9917,3.11206,-1,13,1
88.4723,44.5582,52.2822,35.0222,58.3755,0.446605,64.2946,3.12678,1,11,39.4565,0.124076,39.7606,0.85273,-1,11,20.6055,1.63617,54.9155,0.441906,1,13,1
89.3218,80.1593,110.821,66.1517,49.8693,0.948555,74.038,1.21106,-1,13,35.9784,0.263914,37.2387,-3.05367,-1,11,31.079,-0.986032,47.452,0.923693,1,13,1
89.696,102.833,51.0415,41.3788,103.726,-0.575018,121.352,-0.990536,-1,11,60.1985,1.22308,111.125,2.06098,1,13,26.0094,0.218274,26.6314,0.740512,1,11,1
92.9165,31.8457,32.876,38.3995,58.0898,-1.55598,143.793,2.77972,-1,11,37.8308,-1.10879,63.5679,-0.892203,1,11,20.3332,-0.407663,22.0463,-0.33114,1,11,1
87.4205,30.8077,30.5218,76.1262,60.5446,-1.94137,215.291,-0.922176,1,13,57.1995,-1.00016,88.2746,2.46755,1,13,32.9621,-0.509922,37.3413,-1.11559,-1,13,1
93.0343,75.5412,64.2423,82.8939,79.8639,0.176382,81.1095,-1.4319,1,13,46.3097,2.35753,246.819,1.04222,1,11,32.6232,0.965522,49.0482,0.47855,-1,13,1
92.2778,43.5163,40.8553,74.2169,64.1394,2.25156,308.12,2.571,-1,13,42.8125,1.26843,82.1256,-0.183708,-1,11,36.964,1.9717,135.328,0.142436,1,13,1
81.9202,32.3552,49.2895,87.3804,54.7077,-0.00495726,54.7084,2.84156,-1,11,52.6448,-1.6124,137.251,-1.26186,-1,11,32.1916,-0.345568,34.1329,-0.86104,1,11,1
92.5636,28.2546,47.3722,72.9066,58.6419,1.78793,180.158,-1.26462,-1,11,32.1753,1.03582,51.0356,2.10518,1,11,28.8647,-0.0310805,28.8787,-2.52769,1,11,1
94.4007,149.996,121.056,69.4022,138.682,0.467974,154.147,-2.64638,-1,11,47.4662,-0.893747,67.7199,-0.429712,-1,13,33.9983,-0.105195,34.1866,2.29171,1,11,1
100.268,65.1065,52.7149,87.6164,89.7944,-1.10812,150.802,1.42709,-1,11,73.8705,-1.94602,263.851,2.57005,-1,13,45.4355,-1.81407,143.084,-1.63142,1,13,1
92.5095,16.3239,53.3049,111.781,59.464,-1.34385,121.742,1.1562,1,11,48.5926,0.022921,48.6054,-2.53572,1,11,45.3126,-0.030549,45.3337,0.263413,-1,11,1
89.3412,7.72973,37.046,78.978,46.0354,-0.73588,59.0728,1.59825,-1,13,42.1806,-2.32925,218.656,0.919822,-1,11,41.6666,-0.311956,43.7107,-1.39761,1,13,1
91.1925,131.354,52.9318,65.2283,138.157,1.19442,248.995,0.323495,1,11,21.7416,1.16599,38.2729,-1.64129,-1,11,20.1104,1.0506,32.2682,-2.01321,1,11,1
94.5035,201.861,101.399,76.7548,114.238,0.21732,116.947,2.83369,-1,11,106.546,0.113708,107.236,-0.88501,-1,11,101.058,0.87673,142.451,-0.413276,1,11,1
92.1382,113.891,83.9683,44.3997,63.46,0.180986,64.5022,-0.0729783,1,11,53.3492,1.5828,135.346,0.376723,-1,11,36.25,2.05601,143.961,2.66196,1,13,1
93.1492,32.9528,53.8239,134.035,96.8005,0.980264,147.155,-0.689258,-1,11,58.6919,1.13445,100.688,-0.31663,1,13,32.3952,0.282449,33.6962,-2.99876,-1,13,1
95.2509,1.75398,49.8406,73.7722,41.209,2.04367,161.713,-2.96489,-1,13,40.4565,0.904783,58.1771,0.215505,1,13,27.5578,-0.770107,36.1415,0.944203,1,11,1
88.0088,148.085,43.2156,38.887,90.3951,-0.0977842,90.8276,0.690981,-1,11,61.873,0.933099,90.8205,0.212478,1,11,29.6971,-0.535369,34.0556,-2.55424,1,11,1
89.6677,79.0286,70.6715,80.6608,68.4114,-0.336194,72.3142,-3.05426,1,13,51.0467,-0.269514,52.912,1.50862,-1,13,43.4943,-1.6523,117.665,-1.6368,-1,11,1
91.1411,136.538,136.964,34.0353,109.934,1.01399,171.46,1.18223,1,11,90.4501,-0.80307,121.218,3.0839,1,11,50.2521,0.535372,57.6274,-0.0150158,-1,11,1
92.059,143.512,35.4104,44.7872,111.758,0.0996737,112.314,0.361492,-1,11,91.2545,-0.961775,136.816,-2.53935,1,13,70.1198,-0.28665,73.0205,2.78498,-1,13,1
89.6347,24.903,127.167,102.098,54.1354,-1.16713,95.3874,-1.85666,1,11,50.5888,0.4574,55.9737,-2.6307,1,11,27.0355,1.75161,80.2596,0.291773,-1,11,1
92.4731,322.054,224.463,108.52,266.68,0.86659,373.241,-1.03036,-1,13,184.428,0.0925954,185.219,2.40286,1,11,62.1819,0.37316,66.5618,-1.55322,1,13,1
93.9546,3.90706,31.4045,59.8274,44.2209,0.200841,45.1157,3.01293,1,11,44.0442,0.920176,64.0442,-0.040198,-1,11,28.7988,1.27793,55.6942,2.68829,-1,13,1
100.592,20.9484,31.4022,48.2528,42.0405,-0.765401,54.968,1.61047,1,11,41.3023,-2.10515,172.028,-1.02327,-1,11,20.3119,-1.01542,31.7149,-1.12679,1,13,1
92.3935,21.0195,31.3719,77.9459,50.3067,-1.69275,141.322,1.87544,-1,13,44.1434,0.360773,47.0476,1.88605,-1,13,25.9758,-1.31733,51.9687,-1.56901,1,13,1
91.6834,55.4255,66.7395,93.5342,58.7144,1.28344,114.086,-0.933943,-1,13,42.1406,0.572001,49.2246,-2.95447,1,13,35.5227,-0.320667,37.3649,-2.80945,-1,13,1
89.4914,76.6016,53.5753,53.7119,91.4083,1.20841,166.675,-0.923922,1,13,36.776,-2.22746,172.555,2.87613,1,13,25.8961,1.42947,57.1776,1.3772,-1,13,1
