mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
79.8922,79.3132,79.4663,42.4935,66.1582,46.0972,51.4823,94.1247,64.8676,65.808,55.4977,0.71368,70.2415,1.05804,-1,11,31.9223,1.26204,60.9027,-2.95038,1,11,21.2805,-1.0563,34.2984,2.26342,1,11,0.171502
191.244,85.2776,86.8535,89.4201,112.477,42.4051,54.1282,153.456,62.4644,26.5017,116.897,-1.81506,368.477,0.283615,-1,13,48.1813,-0.232042,49.4844,2.64298,1,13,24.1677,-1.90727,83.1756,-1.5739,-1,11,-1.0867
831.041,543.431,175.865,231.719,372.047,474.194,91.7469,406.69,186.741,54.1819,500.666,-0.878767,706.746,1.13751,-1,11,359.658,-1.03073,568.234,-1.5673,-1,11,130.397,-1.60037,336.21,-2.14643,1,11,0.0638801
120.143,163.971,73.4645,319.546,289.056,118.785,227.348,220.237,36.2641,82.885,249.775,0.706506,314.749,-0.62221,1,11,84.9931,1.16165,149.085,0.0768986,-1,13,39.329,2.21336,182.01,-0.568826,1,13,0.0612214
199.103,145.284,37.9091,163.662,154.441,82.4139,180.781,347.626,160.929,48.1708,179.985,-1.30556,356.44,-1.04108,-1,11,64.698,-2.03942,252.849,-3.04596,1,11,26.0143,-2.02419,100.182,2.27683,-1,13,1.16038
63.2816,33.6542,56.0402,138.819,116.547,81.2783,109.57,194.956,158.193,107.276,89.4272,1.18865,160.401,3.05709,1,11,59.5639,0.742693,76.7606,2.29763,-1,13,27.121,1.85931,89.1614,3.06617,1,13,0.0877211
146.208,126.286,64.6832,21.2541,64.6963,78.8458,97.3821,176.742,8.50092,35.8422,80.2317,-0.307254,84.0487,1.08907,1,11,61.9136,0.256872,63.9675,-1.89943,-1,11,23.3264,1.62171,61.3403,-2.77994,1,13,1.15
31.2239,226.756,149.445,157.898,142.183,73.1069,168.763,145.969,63.2135,146.536,111.46,-0.337103,117.854,1.86729,1,13,49.3703,-0.251573,50.9409,1.45219,1,11,43.69,2.12089,184.776,2.78944,-1,11,0.0776181
397.823,251.833,66.6118,72.4036,163.379,208.884,90.0165,271.989,64.8851,2.94459,219.158,-0.802628,293.622,1.11057,-1,11,147.704,0.110486,148.607,-1.96603,-1,13,69.8376,-0.157484,70.7055,-2.57359,1,13,0.0726842
79.7674,155.38,49.5496,228.946,184.852,29.3218,101.559,9.86587,56.1276,107.22,213.104,0.626296,256.282,-1.00298,-1,13,28.384,0.901993,40.735,0.0299734,-1,13,28.3002,0.547862,32.6548,2.08422,1,13,0.0772398
123.862,107.624,21.8542,50.3993,42.8503,103.488,77.7072,92.3745,124.705,115.787,58.3265,-2.2893,290.738,-1.98304,-1,11,54.6407,-1.09417,90.7452,2.08131,1,11,49.0307,-1.49654,114.98,1.96221,-1,13,-1.16409
98.0622,101.696,96.3802,178.425,100.522,56.3121,41.6003,124.131,70.3536,38.4126,118.215,0.677514,146.4,-0.878756,-1,11,75.1063,1.34296,153.646,-0.0669149,1,11,20.3586,-0.0268379,20.3659,2.73598,-1,11,0.0567865
217.218,202.827,73.0307,643.642,548.087,158.851,47.2648,2.19209,5.85822,48.2534,519.747,-0.444876,572.034,-2.872,-1,11,124.091,-1.27396,239.167,-2.93453,-1,11,50.6693,-1.20955,92.4789,2.39408,1,13,0.1192
98.4214,79.4381,43.7511,68.1714,49.0863,44.1671,100.613,74.3407,55.8332,87.7724,70.8636,2.4214,402.165,0.547144,-1,11,34.6179,1.33249,70.1757,2.44425,-1,11,22.164,2.21717,102.954,-2.43912,1,11,0.0936615
37.6507,229.526,125.511,123.444,84.594,39.8524,6.62884,5.85168,8.80439,18.7992,83.2565,-2.42702,475.118,-0.744417,-1,11,41.335,-1.86086,136.092,-1.03305,1,11,30.0652,0.604417,35.7263,0.962512,-1,13,0.107468
406.229,430.975,110.476,563.775,456.844,22.3897,408.141,902.087,329.265,23.4755,500.084,-1.18489,894.179,2.54288,1,11,67.3646,0.705836,84.8536,2.1898,1,11,45.2733,0.627056,54.4696,-0.885809,-1,13,0.118972
181.486,51.1349,66.0051,44.4582,120.469,69.5379,117.271,174.144,87.3093,46.9011,105.104,-0.702993,132.162,1.37798,1,11,74.5993,-0.132621,75.2563,-1.3963,-1,13,21.0902,0.0178746,21.0936,0.556957,-1,11,0.0567462
233.868,514.526,115.438,29.3948,58.3338,78.5781,18.6465,73.2224,15.7758,3.66243,80.4219,2.44163,465.596,-1.39429,-1,11,52.8309,0.0616617,52.9314,1.5916,1,11,26.796,-2.35486,142.442,1.24756,-1,11,0.12516
241.529,74.7488,60.5504,27.3345,68.9925,73.4209,153.32,3.60487,188.369,88.6449,70.2366,-2.42443,399.797,-0.652323,-1,11,59.7452,0.0579873,59.8458,2.88143,1,13,20.6561,-1.28759,40.2792,-2.43136,-1,11,0.100837
